fips	Elevation	Incidence	weight	Cancer	plot_type	alpha	tooltip
30041	 0.07359	 11.7871	129	Lung	partial	0.332	<b>Hill, MT</b><br><i>pop. 16673</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>51.6</td><td>7.3</td></tr><tr><td>education</td><td>20.4</td><td>2.3</td></tr><tr><td>no_lung</td><td>401.9</td><td>0.9</td></tr><tr><td>elevation</td><td>0.9</td><td>-0.5</td></tr><tr><td>black</td><td>0.2</td><td>-1.7</td></tr></table>
30043	 0.23207	 44.4829	100	Lung	partial	0.250	<b>Jefferson, MT</b><br><i>pop. 10049</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>50.2</td><td>5.4</td></tr><tr><td>black</td><td>0.2</td><td>-1.7</td></tr><tr><td>no_lung</td><td>345.0</td><td>-2.1</td></tr><tr><td>education</td><td>32.0</td><td>-2.8</td></tr><tr><td>elevation</td><td>1.6</td><td>-5.9</td></tr></table>
30049	 0.19369	 16.4946	236	Lung	partial	0.575	<b>Lewis and Clark, MT</b><br><i>pop. 55716</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>51.8</td><td>7.6</td></tr><tr><td>no_lung</td><td>387.9</td><td>0.1</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>elevation</td><td>1.3</td><td>-3.7</td></tr><tr><td>education</td><td>34.7</td><td>-3.9</td></tr></table>
30053	 0.21259	  9.8193	137	Lung	partial	0.353	<b>Lincoln, MT</b><br><i>pop. 18837</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>60.0</td><td>19.4</td></tr><tr><td>education</td><td>16.4</td><td>4.0</td></tr><tr><td>no_lung</td><td>389.0</td><td>0.2</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>elevation</td><td>1.1</td><td>-2.2</td></tr></table>
30063	-0.14883	 12.2560	310	Lung	partial	0.710	<b>Missoula, MT</b><br><i>pop. 95802</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>49.6</td><td>4.5</td></tr><tr><td>no_lung</td><td>371.2</td><td>-0.7</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.1</td><td>-2.3</td></tr><tr><td>education</td><td>38.4</td><td>-5.5</td></tr></table>
30067	 0.69525	 -8.5397	125	Lung	partial	0.322	<b>Park, MT</b><br><i>pop. 15694</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>50.6</td><td>6.0</td></tr><tr><td>no_lung</td><td>396.6</td><td>0.6</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr><tr><td>education</td><td>31.4</td><td>-2.5</td></tr><tr><td>elevation</td><td>1.7</td><td>-6.3</td></tr></table>
30081	 0.19449	 -9.4320	190	Lung	partial	0.479	<b>Ravalli, MT</b><br><i>pop. 36070</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>53.4</td><td>9.9</td></tr><tr><td>education</td><td>25.0</td><td>0.3</td></tr><tr><td>no_lung</td><td>355.8</td><td>-1.5</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>elevation</td><td>1.4</td><td>-4.4</td></tr></table>
30089	 0.38868	-15.5153	101	Lung	partial	0.253	<b>Sanders, MT</b><br><i>pop. 10227</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>56.6</td><td>14.6</td></tr><tr><td>education</td><td>15.6</td><td>4.4</td></tr><tr><td>no_lung</td><td>398.2</td><td>0.7</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>elevation</td><td>1.2</td><td>-2.8</td></tr></table>
30093	 0.55613	 -5.0670	186	Lung	partial	0.470	<b>Silver Bow, MT</b><br><i>pop. 34606</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>54.9</td><td>12.1</td></tr><tr><td>education</td><td>22.9</td><td>1.2</td></tr><tr><td>no_lung</td><td>357.3</td><td>-1.4</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>elevation</td><td>1.7</td><td>-6.8</td></tr></table>
30111	 0.41591	  7.5208	360	Lung	partial	0.794	<b>Yellowstone, MT</b><br><i>pop. 129352</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>48.9</td><td>3.4</td></tr><tr><td>no_lung</td><td>438.5</td><td>2.7</td></tr><tr><td>black</td><td>0.8</td><td>-1.3</td></tr><tr><td>education</td><td>29.0</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.0</td><td>-1.5</td></tr></table>
32001	 0.63686	 16.0331	155	Lung	partial	0.398	<b>Churchill, NV</b><br><i>pop. 23982</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>49.9</td><td>4.8</td></tr><tr><td>education</td><td>18.2</td><td>3.2</td></tr><tr><td>no_lung</td><td>404.2</td><td>1.0</td></tr><tr><td>black</td><td>1.9</td><td>-0.5</td></tr><tr><td>elevation</td><td>1.2</td><td>-3.4</td></tr></table>
32003	 0.39187	  1.4917	500	Lung	partial	1.000	<b>Clark, NV</b><br><i>pop. 1378009</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>black</td><td>10.0</td><td>4.9</td></tr><tr><td>smoking</td><td>48.3</td><td>2.6</td></tr><tr><td>education</td><td>21.7</td><td>1.7</td></tr><tr><td>elevation</td><td>0.7</td><td>0.9</td></tr><tr><td>no_lung</td><td>385.3</td><td>0.0</td></tr></table>
32005	 0.52920	 -0.1711	203	Lung	partial	0.508	<b>Douglas, NV</b><br><i>pop. 41259</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>51.6</td><td>7.4</td></tr><tr><td>education</td><td>25.9</td><td>-0.1</td></tr><tr><td>no_lung</td><td>365.8</td><td>-1.0</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.6</td><td>-6.2</td></tr></table>
32007	 0.42445	 14.5573	213	Lung	partial	0.528	<b>Elko, NV</b><br><i>pop. 45291</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>15.8</td><td>4.3</td></tr><tr><td>black</td><td>0.8</td><td>-1.3</td></tr><tr><td>no_lung</td><td>301.9</td><td>-4.3</td></tr><tr><td>elevation</td><td>1.8</td><td>-7.0</td></tr><tr><td>smoking</td><td>40.5</td><td>-8.6</td></tr></table>
32013	 0.47469	  7.4476	127	Lung	partial	0.326	<b>Humboldt, NV</b><br><i>pop. 16106</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>13.4</td><td>5.3</td></tr><tr><td>black</td><td>0.7</td><td>-1.3</td></tr><tr><td>no_lung</td><td>338.6</td><td>-2.4</td></tr><tr><td>elevation</td><td>1.5</td><td>-5.2</td></tr><tr><td>smoking</td><td>40.9</td><td>-8.1</td></tr></table>
32019	 0.75525	  2.5200	186	Lung	partial	0.470	<b>Lyon, NV</b><br><i>pop. 34501</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>57.1</td><td>15.3</td></tr><tr><td>education</td><td>12.7</td><td>5.6</td></tr><tr><td>no_lung</td><td>397.3</td><td>0.6</td></tr><tr><td>black</td><td>1.0</td><td>-1.1</td></tr><tr><td>elevation</td><td>1.5</td><td>-4.8</td></tr></table>
32031	 0.49938	  6.8923	500	Lung	partial	1.000	<b>Washoe, NV</b><br><i>pop. 339486</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>49.9</td><td>4.9</td></tr><tr><td>black</td><td>2.6</td><td>-0.1</td></tr><tr><td>education</td><td>26.7</td><td>-0.5</td></tr><tr><td>no_lung</td><td>367.6</td><td>-0.9</td></tr><tr><td>elevation</td><td>1.5</td><td>-4.9</td></tr></table>
35001	 0.76918	-10.0016	500	Lung	partial	1.000	<b>Bernalillo, NM</b><br><i>pop. 556678</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>black</td><td>3.4</td><td>0.5</td></tr><tr><td>smoking</td><td>46.7</td><td>0.3</td></tr><tr><td>no_lung</td><td>380.0</td><td>-0.3</td></tr><tr><td>education</td><td>31.5</td><td>-2.5</td></tr><tr><td>elevation</td><td>1.6</td><td>-6.1</td></tr></table>
35005	 0.35807	  6.0693	248	Lung	partial	0.598	<b>Chaves, NM</b><br><i>pop. 61382</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>15.7</td><td>4.3</td></tr><tr><td>black</td><td>2.3</td><td>-0.3</td></tr><tr><td>no_lung</td><td>370.5</td><td>-0.8</td></tr><tr><td>elevation</td><td>1.1</td><td>-2.4</td></tr><tr><td>smoking</td><td>44.0</td><td>-3.5</td></tr></table>
35007	 0.78057	-15.6999	119	Lung	partial	0.305	<b>Colfax, NM</b><br><i>pop. 14189</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>19.9</td><td>2.5</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>smoking</td><td>45.3</td><td>-1.7</td></tr><tr><td>no_lung</td><td>315.9</td><td>-3.5</td></tr><tr><td>elevation</td><td>2.1</td><td>-9.8</td></tr></table>
35009	 0.62069	  2.1293	212	Lung	partial	0.527	<b>Curry, NM</b><br><i>pop. 45044</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>black</td><td>7.9</td><td>3.5</td></tr><tr><td>education</td><td>18.2</td><td>3.2</td></tr><tr><td>no_lung</td><td>333.9</td><td>-2.6</td></tr><tr><td>elevation</td><td>1.3</td><td>-3.8</td></tr><tr><td>smoking</td><td>43.2</td><td>-4.8</td></tr></table>
35013	 0.17015	  3.7603	418	Lung	partial	0.884	<b>Dona Ana, NM</b><br><i>pop. 174682</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>25.4</td><td>0.1</td></tr><tr><td>black</td><td>2.0</td><td>-0.5</td></tr><tr><td>no_lung</td><td>343.8</td><td>-2.1</td></tr><tr><td>elevation</td><td>1.2</td><td>-3.2</td></tr><tr><td>smoking</td><td>37.8</td><td>-12.6</td></tr></table>
35015	 0.27455	  1.7261	227	Lung	partial	0.558	<b>Eddy, NM</b><br><i>pop. 51658</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>15.1</td><td>4.6</td></tr><tr><td>smoking</td><td>46.8</td><td>0.4</td></tr><tr><td>no_lung</td><td>377.9</td><td>-0.4</td></tr><tr><td>black</td><td>1.9</td><td>-0.5</td></tr><tr><td>elevation</td><td>1.0</td><td>-1.6</td></tr></table>
35017	 0.66060	 -7.1096	188	Lung	partial	0.474	<b>Grant, NM</b><br><i>pop. 35232</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>24.1</td><td>0.7</td></tr><tr><td>black</td><td>0.8</td><td>-1.3</td></tr><tr><td>no_lung</td><td>341.8</td><td>-2.2</td></tr><tr><td>smoking</td><td>43.5</td><td>-4.3</td></tr><tr><td>elevation</td><td>1.8</td><td>-7.7</td></tr></table>
35025	 0.40414	  6.3686	236	Lung	partial	0.574	<b>Lea, NM</b><br><i>pop. 55511</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>12.9</td><td>5.5</td></tr><tr><td>black</td><td>4.8</td><td>1.4</td></tr><tr><td>smoking</td><td>45.8</td><td>-1.1</td></tr><tr><td>no_lung</td><td>349.3</td><td>-1.8</td></tr><tr><td>elevation</td><td>1.1</td><td>-2.4</td></tr></table>
35027	 0.60309	-11.7623	139	Lung	partial	0.359	<b>Lincoln, NM</b><br><i>pop. 19411</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>49.1</td><td>3.8</td></tr><tr><td>education</td><td>23.9</td><td>0.8</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr><tr><td>no_lung</td><td>312.8</td><td>-3.7</td></tr><tr><td>elevation</td><td>2.1</td><td>-9.2</td></tr></table>
35028	 0.85242	 -8.7461	135	Lung	partial	0.349	<b>Los Alamos, NM</b><br><i>pop. 18343</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>407.3</td><td>1.1</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr><tr><td>smoking</td><td>44.5</td><td>-2.9</td></tr><tr><td>elevation</td><td>2.2</td><td>-10.0</td></tr><tr><td>education</td><td>64.0</td><td>-16.6</td></tr></table>
35029	 0.43431	  4.3556	158	Lung	partial	0.406	<b>Luna, NM</b><br><i>pop. 25016</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>13.5</td><td>5.3</td></tr><tr><td>black</td><td>1.2</td><td>-1.0</td></tr><tr><td>no_lung</td><td>351.7</td><td>-1.7</td></tr><tr><td>elevation</td><td>1.3</td><td>-3.9</td></tr><tr><td>smoking</td><td>39.6</td><td>-10.0</td></tr></table>
35035	 0.59510	 -0.4367	250	Lung	partial	0.601	<b>Otero, NM</b><br><i>pop. 62298</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>17.7</td><td>3.4</td></tr><tr><td>black</td><td>4.5</td><td>1.2</td></tr><tr><td>smoking</td><td>46.6</td><td>0.2</td></tr><tr><td>no_lung</td><td>340.7</td><td>-2.3</td></tr><tr><td>elevation</td><td>1.5</td><td>-5.0</td></tr></table>
35037	 0.47858	 25.4923	101	Lung	partial	0.252	<b>Quay, NM</b><br><i>pop. 10155</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>14.8</td><td>4.7</td></tr><tr><td>smoking</td><td>46.5</td><td>-0.1</td></tr><tr><td>no_lung</td><td>378.7</td><td>-0.3</td></tr><tr><td>black</td><td>1.0</td><td>-1.1</td></tr><tr><td>elevation</td><td>1.3</td><td>-3.4</td></tr></table>
35039	 0.77956	-29.4226	203	Lung	partial	0.507	<b>Rio Arriba, NM</b><br><i>pop. 41190</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>16.1</td><td>4.1</td></tr><tr><td>smoking</td><td>49.2</td><td>3.9</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr><tr><td>no_lung</td><td>325.1</td><td>-3.1</td></tr><tr><td>elevation</td><td>2.0</td><td>-9.0</td></tr></table>
35041	 0.59399	 17.3334	134	Lung	partial	0.346	<b>Roosevelt, NM</b><br><i>pop. 18018</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>21.2</td><td>1.9</td></tr><tr><td>no_lung</td><td>394.2</td><td>0.5</td></tr><tr><td>black</td><td>2.0</td><td>-0.5</td></tr><tr><td>elevation</td><td>1.2</td><td>-3.3</td></tr><tr><td>smoking</td><td>40.0</td><td>-9.3</td></tr></table>
35043	 0.92165	 -9.7505	300	Lung	partial	0.694	<b>Sandoval, NM</b><br><i>pop. 89908</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>395.6</td><td>0.5</td></tr><tr><td>black</td><td>2.2</td><td>-0.3</td></tr><tr><td>education</td><td>28.4</td><td>-1.2</td></tr><tr><td>smoking</td><td>45.5</td><td>-1.4</td></tr><tr><td>elevation</td><td>1.7</td><td>-6.6</td></tr></table>
35047	 0.73882	 -6.5387	174	Lung	partial	0.442	<b>San Miguel, NM</b><br><i>pop. 30126</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>23.3</td><td>1.0</td></tr><tr><td>black</td><td>1.1</td><td>-1.1</td></tr><tr><td>no_lung</td><td>318.8</td><td>-3.4</td></tr><tr><td>smoking</td><td>43.4</td><td>-4.5</td></tr><tr><td>elevation</td><td>2.1</td><td>-9.2</td></tr></table>
35049	 0.87953	 -5.8830	360	Lung	partial	0.794	<b>Santa Fe, NM</b><br><i>pop. 129292</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>375.8</td><td>-0.5</td></tr><tr><td>black</td><td>0.9</td><td>-1.2</td></tr><tr><td>smoking</td><td>44.8</td><td>-2.5</td></tr><tr><td>education</td><td>40.0</td><td>-6.2</td></tr><tr><td>elevation</td><td>2.0</td><td>-9.2</td></tr></table>
35051	 0.62580	 -4.5309	115	Lung	partial	0.294	<b>Sierra, NM</b><br><i>pop. 13270</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>50.7</td><td>6.0</td></tr><tr><td>education</td><td>16.8</td><td>3.8</td></tr><tr><td>no_lung</td><td>382.4</td><td>-0.1</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr><tr><td>elevation</td><td>1.5</td><td>-5.0</td></tr></table>
35053	 0.70810	  1.6046	134	Lung	partial	0.346	<b>Socorro, NM</b><br><i>pop. 18078</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>22.3</td><td>1.5</td></tr><tr><td>no_lung</td><td>370.9</td><td>-0.7</td></tr><tr><td>black</td><td>1.0</td><td>-1.1</td></tr><tr><td>elevation</td><td>1.6</td><td>-6.0</td></tr><tr><td>smoking</td><td>40.9</td><td>-8.1</td></tr></table>
35055	 1.19584	-13.3088	173	Lung	partial	0.441	<b>Taos, NM</b><br><i>pop. 29979</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>46.6</td><td>0.2</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr><tr><td>no_lung</td><td>356.3</td><td>-1.5</td></tr><tr><td>education</td><td>30.1</td><td>-1.9</td></tr><tr><td>elevation</td><td>2.4</td><td>-11.7</td></tr></table>
35057	 1.13501	 -2.7350	130	Lung	partial	0.335	<b>Torrance, NM</b><br><i>pop. 16911</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>14.0</td><td>5.0</td></tr><tr><td>black</td><td>2.0</td><td>-0.5</td></tr><tr><td>no_lung</td><td>359.7</td><td>-1.3</td></tr><tr><td>smoking</td><td>45.2</td><td>-1.8</td></tr><tr><td>elevation</td><td>2.0</td><td>-8.6</td></tr></table>
35061	 0.81095	 -0.1411	257	Lung	partial	0.616	<b>Valencia, NM</b><br><i>pop. 66162</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>16.8</td><td>3.8</td></tr><tr><td>no_lung</td><td>385.1</td><td>-0.0</td></tr><tr><td>black</td><td>1.6</td><td>-0.7</td></tr><tr><td>smoking</td><td>44.2</td><td>-3.3</td></tr><tr><td>elevation</td><td>1.5</td><td>-5.3</td></tr></table>
41001	 0.01334	  2.9503	129	Lung	partial	0.333	<b>Baker, OR</b><br><i>pop. 16741</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>53.3</td><td>9.8</td></tr><tr><td>education</td><td>20.5</td><td>2.2</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>no_lung</td><td>351.4</td><td>-1.7</td></tr><tr><td>elevation</td><td>1.2</td><td>-2.8</td></tr></table>
41003	-0.80652	 17.3146	280	Lung	partial	0.657	<b>Benton, OR</b><br><i>pop. 78153</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.1</td><td>4.9</td></tr><tr><td>no_lung</td><td>421.0</td><td>1.8</td></tr><tr><td>black</td><td>1.2</td><td>-1.0</td></tr><tr><td>smoking</td><td>42.0</td><td>-6.4</td></tr><tr><td>education</td><td>47.9</td><td>-9.6</td></tr></table>
41005	-0.78629	  0.7958	500	Lung	partial	1.000	<b>Clackamas, OR</b><br><i>pop. 338391</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>49.9</td><td>4.8</td></tr><tr><td>elevation</td><td>0.1</td><td>4.8</td></tr><tr><td>no_lung</td><td>398.5</td><td>0.7</td></tr><tr><td>black</td><td>1.0</td><td>-1.1</td></tr><tr><td>education</td><td>31.4</td><td>-2.5</td></tr></table>
41007	-0.67851	  8.0407	189	Lung	partial	0.476	<b>Clatsop, OR</b><br><i>pop. 35630</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>52.7</td><td>8.9</td></tr><tr><td>elevation</td><td>0.1</td><td>5.1</td></tr><tr><td>education</td><td>21.6</td><td>1.8</td></tr><tr><td>no_lung</td><td>404.8</td><td>1.0</td></tr><tr><td>black</td><td>0.7</td><td>-1.3</td></tr></table>
41009	-0.61150	 12.4733	209	Lung	partial	0.519	<b>Columbia, OR</b><br><i>pop. 43560</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>55.6</td><td>13.2</td></tr><tr><td>elevation</td><td>0.1</td><td>4.8</td></tr><tr><td>education</td><td>16.8</td><td>3.8</td></tr><tr><td>no_lung</td><td>404.2</td><td>1.0</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr></table>
41011	-0.77521	  6.1788	251	Lung	partial	0.603	<b>Coos, OR</b><br><i>pop. 62779</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>56.9</td><td>15.0</td></tr><tr><td>elevation</td><td>0.1</td><td>5.1</td></tr><tr><td>education</td><td>18.3</td><td>3.2</td></tr><tr><td>no_lung</td><td>391.3</td><td>0.3</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr></table>
41013	 0.34547	 -4.2549	138	Lung	partial	0.357	<b>Crook, OR</b><br><i>pop. 19182</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>54.4</td><td>11.3</td></tr><tr><td>education</td><td>15.4</td><td>4.4</td></tr><tr><td>no_lung</td><td>412.9</td><td>1.4</td></tr><tr><td>elevation</td><td>1.0</td><td>-1.6</td></tr><tr><td>black</td><td>0.1</td><td>-1.7</td></tr></table>
41015	-0.73878	  2.4553	145	Lung	partial	0.374	<b>Curry, OR</b><br><i>pop. 21137</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>56.1</td><td>13.8</td></tr><tr><td>elevation</td><td>0.1</td><td>4.6</td></tr><tr><td>education</td><td>18.5</td><td>3.1</td></tr><tr><td>no_lung</td><td>389.2</td><td>0.2</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr></table>
41017	 0.30620	 -5.7531	340	Lung	partial	0.761	<b>Deschutes, OR</b><br><i>pop. 115367</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>52.6</td><td>8.8</td></tr><tr><td>no_lung</td><td>417.8</td><td>1.7</td></tr><tr><td>education</td><td>29.1</td><td>-1.5</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.1</td><td>-2.3</td></tr></table>
41019	-0.53537	  3.1310	317	Lung	partial	0.723	<b>Douglas, OR</b><br><i>pop. 100399</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>57.0</td><td>15.0</td></tr><tr><td>education</td><td>15.5</td><td>4.4</td></tr><tr><td>elevation</td><td>0.3</td><td>3.8</td></tr><tr><td>no_lung</td><td>394.1</td><td>0.5</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr></table>
41027	-0.63668	 11.7305	143	Lung	partial	0.368	<b>Hood River, OR</b><br><i>pop. 20411</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.4</td><td>3.0</td></tr><tr><td>education</td><td>25.9</td><td>-0.1</td></tr><tr><td>no_lung</td><td>369.9</td><td>-0.8</td></tr><tr><td>black</td><td>0.8</td><td>-1.3</td></tr><tr><td>smoking</td><td>44.0</td><td>-3.6</td></tr></table>
41029	-0.18376	 -2.0368	426	Lung	partial	0.895	<b>Jackson, OR</b><br><i>pop. 181269</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>52.6</td><td>8.8</td></tr><tr><td>elevation</td><td>0.5</td><td>1.9</td></tr><tr><td>no_lung</td><td>417.5</td><td>1.6</td></tr><tr><td>education</td><td>24.4</td><td>0.5</td></tr><tr><td>black</td><td>0.7</td><td>-1.3</td></tr></table>
41031	-0.07407	  4.5373	138	Lung	partial	0.355	<b>Jefferson, OR</b><br><i>pop. 19009</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>15.9</td><td>4.2</td></tr><tr><td>smoking</td><td>47.0</td><td>0.6</td></tr><tr><td>elevation</td><td>0.8</td><td>-0.2</td></tr><tr><td>no_lung</td><td>372.3</td><td>-0.7</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr></table>
41033	-0.28465	  1.3885	275	Lung	partial	0.649	<b>Josephine, OR</b><br><i>pop. 75726</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>57.5</td><td>15.8</td></tr><tr><td>education</td><td>16.5</td><td>4.0</td></tr><tr><td>elevation</td><td>0.4</td><td>2.5</td></tr><tr><td>no_lung</td><td>406.6</td><td>1.1</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr></table>
41035	 0.44571	  3.6271	253	Lung	partial	0.607	<b>Klamath, OR</b><br><i>pop. 63775</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>54.0</td><td>10.8</td></tr><tr><td>education</td><td>18.1</td><td>3.3</td></tr><tr><td>no_lung</td><td>381.7</td><td>-0.2</td></tr><tr><td>black</td><td>1.0</td><td>-1.1</td></tr><tr><td>elevation</td><td>1.3</td><td>-3.8</td></tr></table>
41039	-0.75146	  3.8334	500	Lung	partial	1.000	<b>Lane, OR</b><br><i>pop. 322959</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>51.5</td><td>7.3</td></tr><tr><td>elevation</td><td>0.2</td><td>4.4</td></tr><tr><td>no_lung</td><td>387.7</td><td>0.1</td></tr><tr><td>education</td><td>27.7</td><td>-0.9</td></tr><tr><td>black</td><td>1.3</td><td>-0.9</td></tr></table>
41041	-0.75183	  2.9419	211	Lung	partial	0.524	<b>Lincoln, OR</b><br><i>pop. 44479</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>56.5</td><td>14.5</td></tr><tr><td>elevation</td><td>0.1</td><td>4.9</td></tr><tr><td>education</td><td>23.8</td><td>0.8</td></tr><tr><td>no_lung</td><td>400.8</td><td>0.8</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr></table>
41043	-0.62152	  1.7959	321	Lung	partial	0.730	<b>Linn, OR</b><br><i>pop. 103069</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>54.0</td><td>10.9</td></tr><tr><td>elevation</td><td>0.1</td><td>4.6</td></tr><tr><td>education</td><td>16.3</td><td>4.1</td></tr><tr><td>no_lung</td><td>396.6</td><td>0.6</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr></table>
